111,random_walk,"[((5, 6), 'S'), ((5, 5), 'N'), ((4, 5), 'N'), ((4, 6), 'N'), ((3, 6), 'N'), ((4, 6), 'N'), ((4, 7), 'N'), ((4, 6), 'N'), ((5, 6), 'N'), ((6, 6), 'N'), ((5, 6), 'N'), ((4, 6), 'N'), ((4, 7), 'N'), ((3, 7), 'N'), ((3, 8), 'N'), ((3, 7), 'N'), ((2, 7), 'N'), ((2, 8), 'N'), ((2, 7), 'N'), ((1, 7), 'N'), ((1, 8), 'N'), ((1, 9), 'N'), ((0, 9), 'N'), ((1, 9), 'N'), ((1, 6), 'N'), ((0, 6), 'N'), ((3, 9), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N')]"
111,straight_until_obstacle,"[((6, 5), 'E'), ((7, 5), 'E'), ((8, 5), 'E'), ((9, 5), 'E'), ((9, 5), 'W'), ((8, 5), 'W'), ((7, 5), 'W'), ((6, 5), 'W'), ((5, 5), 'W'), ((4, 5), 'W'), ((3, 5), 'W'), ((2, 5), 'W'), ((1, 5), 'W'), ((0, 5), 'W'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N')]"
60,random_walk,"[((5, 6), 'S'), ((6, 6), 'N'), ((6, 7), 'N'), ((7, 7), 'N'), ((6, 7), 'N'), ((5, 7), 'N'), ((6, 7), 'N'), ((5, 7), 'N'), ((6, 7), 'N'), ((6, 6), 'N'), ((6, 5), 'N'), ((6, 6), 'N'), ((7, 6), 'N'), ((7, 5), 'N'), ((7, 4), 'N'), ((7, 3), 'N'), ((7, 4), 'N'), ((8, 4), 'N'), ((9, 4), 'N'), ((9, 5), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N')]"
60,straight_until_obstacle,"[((4, 5), 'W'), ((3, 5), 'W'), ((2, 5), 'W'), ((1, 5), 'W'), ((0, 5), 'W'), ((1, 5), 'W'), ((0, 5), 'W'), ((0, 4), 'W'), ((5, 5), 'E'), ((6, 5), 'E'), ((7, 5), 'E'), ((8, 5), 'E'), ((9, 5), 'E'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N')]"
42,random_walk,"[((5, 4), 'N'), ((5, 5), 'N'), ((6, 5), 'N'), ((7, 5), 'N'), ((8, 5), 'N'), ((9, 5), 'N'), ((9, 0), 'N'), ((6, 1), 'N'), ((6, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N')]"
42,straight_until_obstacle,"[((5, 6), 'S'), ((5, 7), 'S'), ((5, 8), 'S'), ((5, 9), 'S'), ((4, 9), 'S'), ((0, 9), 'S'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N'), ((0, 0), 'N')]"
