Iteration,IDS Time (seconds),IDS Memory (MB),BBFS Time (seconds),BBFS Memory (MB)
411,0.012079715728759766,0.00316,0.0010287761688232422,0.000128
412,0.007911443710327148,0.000729,0.0009067058563232422,0.000128
413,0.0002589225769042969,3.2e-05,0.00014829635620117188,6.4e-05
414,0.0022039413452148438,6.4e-05,0.0005168914794921875,9.6e-05
415,0.23660778999328613,0.001186,0.001538991928100586,0.000706
416,0.23470234870910645,0.001131,0.0016121864318847656,0.000706
417,0.0001430511474609375,3.2e-05,0.00012040138244628906,3.2e-05
418,3.886222839355469e-05,3.2e-05,3.5762786865234375e-05,3.2e-05
419,3.6716461181640625e-05,3.2e-05,3.504753112792969e-05,3.2e-05
420,0.00014781951904296875,3.2e-05,0.00013875961303710938,3.2e-05
421,1.9073486328125e-06,0.0,0.04651594161987305,6.4e-05
422,0.004083871841430664,6.4e-05,0.000576019287109375,0.000128
423,0.0035669803619384766,6.4e-05,0.0006895065307617188,9.6e-05
424,0.0003788471221923828,3.2e-05,0.00020003318786621094,6.4e-05
425,0.01073908805847168,0.000128,0.0008094310760498047,0.000128
426,0.0011391639709472656,3.2e-05,0.0002243518829345703,6.4e-05
427,0.006549835205078125,0.001408,0.0008244514465332031,0.000128
428,0.007066011428833008,0.000128,0.0006794929504394531,0.000128
429,0.0009152889251708984,6.4e-05,0.0003178119659423828,9.6e-05
430,0.0018525123596191406,6.4e-05,0.0004401206970214844,9.6e-05
431,3.886222839355469e-05,3.2e-05,5.0067901611328125e-05,3.2e-05
432,0.0031447410583496094,6.4e-05,0.0006532669067382812,9.6e-05
433,6.4373016357421875e-06,3.2e-05,6.4373016357421875e-06,3.2e-05
434,0.003209829330444336,6.4e-05,0.0007061958312988281,9.6e-05
435,1.6689300537109375e-06,0.0,0.04277849197387695,0.010389
436,0.0004775524139404297,3.2e-05,0.00019073486328125,6.4e-05
437,2.1457672119140625e-06,0.0,0.04495549201965332,0.0
438,0.02480483055114746,0.000128,0.00125885009765625,9.6e-05
439,0.0015475749969482422,6.4e-05,0.00045800209045410156,9.6e-05
440,0.0013642311096191406,0.00497,0.0003063678741455078,9.6e-05
441,0.00013637542724609375,3.2e-05,0.00012159347534179688,3.2e-05
442,0.16880011558532715,0.000875,0.0016384124755859375,0.000802
443,0.01670241355895996,0.000128,0.0011286735534667969,9.6e-05
444,0.07175588607788086,0.00093,0.00146484375,0.000674
445,0.016932964324951172,0.000128,0.0010647773742675781,9.6e-05
446,0.00572514533996582,6.4e-05,0.0007054805755615234,0.000128
447,0.00012731552124023438,3.2e-05,0.000118255615234375,3.2e-05
448,0.003410816192626953,6.4e-05,0.0006685256958007812,9.6e-05
449,9.775161743164062e-05,3.2e-05,6.461143493652344e-05,3.2e-05
450,0.168931245803833,0.001009,0.001631021499633789,0.000747
451,0.16664648056030273,0.000988,0.0016820430755615234,0.000802
452,0.0008683204650878906,6.4e-05,0.00026869773864746094,9.6e-05
453,0.0016524791717529297,6.4e-05,0.0003857612609863281,9.6e-05
454,0.005631923675537109,6.4e-05,0.0006537437438964844,0.000128
455,0.009833335876464844,0.000128,0.0006480216979980469,0.000128
456,1.9073486328125e-06,0.0,0.042822837829589844,6.4e-05
457,0.02995610237121582,0.000849,0.001056671142578125,9.6e-05
458,0.016951799392700195,0.000128,0.0010135173797607422,9.6e-05
459,0.0014791488647460938,6.4e-05,0.0016322135925292969,9.6e-05
460,0.04755544662475586,0.002795,0.0010387897491455078,0.000128
461,0.0030689239501953125,0.000192,0.0006420612335205078,0.000642
462,0.028304576873779297,0.000128,0.0010366439819335938,9.6e-05
463,0.04601097106933594,0.000933,0.0011372566223144531,0.000128
464,0.005380868911743164,6.4e-05,0.0007088184356689453,0.000128
465,0.009625673294067383,0.000128,0.00102996826171875,0.000128
466,0.005405426025390625,6.4e-05,0.0006928443908691406,0.000128
467,0.009716510772705078,0.000128,0.0008840560913085938,0.000128
468,0.0028891563415527344,6.4e-05,0.0007181167602539062,9.6e-05
469,6.9141387939453125e-06,3.2e-05,5.9604644775390625e-06,3.2e-05
470,1.1920928955078125e-06,0.0,0.04331374168395996,3.6e-05
471,0.0004115104675292969,3.2e-05,0.00015926361083984375,6.4e-05
472,1.9073486328125e-06,0.0,0.04231691360473633,0.00024
473,0.45487284660339355,0.001163,0.0023469924926757812,0.001858
474,0.04758119583129883,0.000875,0.0017652511596679688,0.000843
475,0.048447608947753906,0.001052,0.0014052391052246094,0.000706
476,0.009979963302612305,0.000128,0.0010383129119873047,0.000128
477,0.007238864898681641,0.000128,0.0005669593811035156,0.000128
478,0.00024056434631347656,3.2e-05,0.00014710426330566406,6.4e-05
479,0.0019981861114501953,6.4e-05,0.0004885196685791016,9.6e-05
480,0.0002613067626953125,3.2e-05,0.00019693374633789062,6.4e-05
481,3.62396240234375e-05,3.2e-05,3.552436828613281e-05,3.2e-05
482,0.009816646575927734,0.000128,0.0010166168212890625,0.000128
483,0.016695499420166016,0.000933,0.0011124610900878906,0.000642
484,0.006692409515380859,6.4e-05,0.0007250308990478516,0.000128
485,0.0073850154876708984,0.000128,0.0004980564117431641,0.000128
486,0.0073299407958984375,0.000128,0.00048804283142089844,0.000128
487,0.0029358863830566406,6.4e-05,0.00046539306640625,9.6e-05
488,0.00545048713684082,6.4e-05,0.0006999969482421875,0.000128
489,0.017443180084228516,0.000988,0.0010526180267333984,9.6e-05
490,0.02946305274963379,0.000128,0.001010894775390625,9.6e-05
491,2.86102294921875e-06,0.0,0.0421442985534668,0.005536
492,1.0967254638671875e-05,0.0,0.044167280197143555,0.000304
493,1.2159347534179688e-05,0.0,0.043245553970336914,0.001444
494,1.1444091796875e-05,0.0,0.04115438461303711,0.000128
495,9.298324584960938e-06,0.0,0.040871381759643555,6.4e-05
496,8.821487426757812e-06,0.0,0.04281497001647949,0.000304
497,1.1682510375976562e-05,0.0,0.049550533294677734,0.000304
498,1.3589859008789062e-05,0.0,0.04659080505371094,0.001225
499,1.1205673217773438e-05,0.0,0.04336071014404297,0.000128
500,8.344650268554688e-06,0.0,0.04271435737609863,0.000128
501,1.0013580322265625e-05,0.0,0.041643619537353516,0.00117
502,1.1682510375976562e-05,0.0,0.04227757453918457,0.000128
503,1.2874603271484375e-05,0.0,0.042756080627441406,0.000128
504,8.821487426757812e-06,0.0,0.04260659217834473,0.001225
505,3.266334533691406e-05,3.2e-05,1.3113021850585938e-05,3.2e-05
506,1.6689300537109375e-06,0.0,0.043096065521240234,0.000128
507,1.0251998901367188e-05,0.0,0.04239702224731445,6.4e-05
508,9.775161743164062e-06,0.0,0.04782915115356445,0.001225
509,1.2874603271484375e-05,0.0,0.04630732536315918,0.000128
510,1.0251998901367188e-05,0.0,0.04314780235290527,0.0
511,1.0728836059570312e-05,0.0,0.043979644775390625,0.001922
512,1.1920928955078125e-05,0.0,0.0460963249206543,0.000128
513,9.775161743164062e-06,0.0,0.04469466209411621,0.000128
514,8.344650268554688e-06,0.0,0.04771018028259277,0.001225
515,1.5020370483398438e-05,0.0,0.05584311485290527,0.000128
516,1.1920928955078125e-05,0.0,0.044727325439453125,0.000128
517,9.5367431640625e-06,0.0,0.04781818389892578,0.001225
518,1.1920928955078125e-05,0.0,0.04865002632141113,0.000128
519,8.58306884765625e-06,0.0,0.045042991638183594,0.000128
520,9.775161743164062e-06,0.0,0.04315543174743652,0.001225
521,1.1920928955078125e-05,0.0,0.04678535461425781,0.000128
522,8.58306884765625e-06,0.0,0.043779850006103516,0.000128
523,9.775161743164062e-06,0.0,0.042530059814453125,0.000304
524,1.1682510375976562e-05,0.0,0.04300665855407715,0.000304
525,1.2159347534179688e-05,0.0,0.04300498962402344,0.0
526,1.1920928955078125e-05,0.0,0.04187655448913574,6.4e-05
527,0.0030417442321777344,6.4e-05,0.0005276203155517578,0.000128
528,0.001604318618774414,6.4e-05,0.00042366981506347656,6.4e-05
529,9.870529174804688e-05,3.2e-05,6.365776062011719e-05,3.2e-05
530,0.005266666412353516,0.000128,0.0006067752838134766,0.000128
531,0.0002079010009765625,3.2e-05,9.036064147949219e-05,6.4e-05
532,0.002959728240966797,6.4e-05,0.0005221366882324219,0.000128
533,0.011422872543334961,0.000128,0.0006449222564697266,0.000128
534,0.0007779598236083984,6.4e-05,0.0002865791320800781,9.6e-05
535,0.0019042491912841797,6.4e-05,0.00039505958557128906,9.6e-05
536,0.0005230903625488281,6.4e-05,0.0005118846893310547,9.6e-05
537,0.0018794536590576172,6.4e-05,0.0007245540618896484,9.6e-05
538,0.00026535987854003906,3.2e-05,0.000202178955078125,6.4e-05
539,0.00029206275939941406,3.2e-05,0.00014972686767578125,6.4e-05
540,2.1457672119140625e-06,0.0,0.04314684867858887,6.4e-05
541,3.0517578125e-05,3.2e-05,1.239776611328125e-05,3.2e-05
542,2.1457672119140625e-06,0.0,0.0419461727142334,0.006485
543,0.08973097801208496,0.001044,0.0020313262939453125,0.001387
544,0.006841897964477539,0.000128,0.0009927749633789062,0.000128
545,0.006455421447753906,0.000128,0.0008966922760009766,0.000128
546,0.0010828971862792969,6.4e-05,0.00041794776916503906,9.6e-05
547,0.036627769470214844,0.000871,0.0010976791381835938,0.000706
548,0.0023496150970458984,6.4e-05,0.0005984306335449219,9.6e-05
549,0.01268315315246582,0.000128,0.001041412353515625,9.6e-05
550,0.002361774444580078,6.4e-05,0.0005905628204345703,9.6e-05
551,0.0006287097930908203,6.4e-05,0.0002574920654296875,9.6e-05
552,0.0010447502136230469,6.4e-05,0.00030994415283203125,9.6e-05
553,0.001585245132446289,6.4e-05,0.0004544258117675781,6.4e-05
554,0.0005512237548828125,6.4e-05,0.0002219676971435547,9.6e-05
555,0.036252737045288086,0.000988,0.0011341571807861328,0.000674
556,0.03656935691833496,0.000128,0.0010533332824707031,0.000128
557,0.0002219676971435547,3.2e-05,9.369850158691406e-05,6.4e-05
558,0.00046133995056152344,6.4e-05,0.00017261505126953125,9.6e-05
559,0.0017702579498291016,6.4e-05,0.00044155120849609375,9.6e-05
560,0.0033740997314453125,0.003866,0.0004992485046386719,0.000128
561,2.6226043701171875e-06,0.0,0.04336404800415039,0.0
562,1.1444091796875e-05,0.0,0.041774749755859375,6.4e-05
563,1.0013580322265625e-05,0.0,0.04214310646057129,0.006739
564,7.867813110351562e-06,0.0,0.04448294639587402,0.001154
565,3.337860107421875e-05,0.0,0.043082475662231445,6.4e-05
566,1.0013580322265625e-05,0.0,0.047231435775756836,6.4e-05
567,1.1682510375976562e-05,0.0,0.051110029220581055,0.00024
568,1.0967254638671875e-05,0.0,0.04852724075317383,0.001161
569,1.4543533325195312e-05,0.0,0.05206418037414551,6.4e-05
570,1.2636184692382812e-05,0.0,0.044733524322509766,6.4e-05
571,8.344650268554688e-06,0.0,0.04369068145751953,0.001872
572,1.3828277587890625e-05,0.0,0.04307723045349121,0.001209
573,1.1444091796875e-05,0.0,0.04651045799255371,6.4e-05
574,1.0967254638671875e-05,0.0,0.04397940635681152,6.4e-05
575,8.58306884765625e-06,0.0,0.04360389709472656,0.00024
576,9.5367431640625e-06,0.0,0.04111146926879883,0.001161
577,1.1205673217773438e-05,0.0,2.0503997802734375e-05,3.2e-05
578,9.5367431640625e-07,0.0,0.04141116142272949,6.4e-05
579,9.298324584960938e-06,0.0,0.046263694763183594,6.4e-05
580,9.059906005859375e-06,0.0,0.04637575149536133,0.001161
581,1.0251998901367188e-05,0.0,0.04385256767272949,6.4e-05
582,9.298324584960938e-06,0.0,0.04011821746826172,6.4e-05
583,9.059906005859375e-06,0.0,0.041106224060058594,0.00084
584,4.410743713378906e-05,0.0,0.0589296817779541,0.001161
585,1.430511474609375e-05,0.0,0.04452943801879883,6.4e-05
586,9.775161743164062e-06,0.0,0.04012727737426758,6.4e-05
587,1.1682510375976562e-05,0.0,0.041229963302612305,0.001161
588,1.1444091796875e-05,0.0,0.04062080383300781,6.4e-05
589,1.430511474609375e-05,0.0,0.04751992225646973,6.4e-05
590,8.821487426757812e-06,0.0,0.04487419128417969,0.001922
591,1.1682510375976562e-05,0.0,0.04249072074890137,6.4e-05
592,1.1682510375976562e-05,0.0,0.03995108604431152,6.4e-05
593,1.7881393432617188e-05,0.0,0.04043388366699219,0.005679
594,9.5367431640625e-06,0.0,0.04975104331970215,0.0
595,1.049041748046875e-05,0.0,0.04383540153503418,6.4e-05
596,9.5367431640625e-06,0.0,0.040863037109375,0.005679
597,0.1662304401397705,0.001108,0.0019829273223876953,0.001282
598,0.11637473106384277,0.001052,0.0021309852600097656,0.001282
599,0.036775827407836914,0.000128,0.002192258834838867,0.000704
600,0.24468398094177246,0.001131,0.0020017623901367188,0.001282
601,0.03693747520446777,0.000128,0.0021071434020996094,0.000512
602,0.18566632270812988,0.001069,0.001978635787963867,0.001282
603,0.23958420753479004,0.001186,0.0019428730010986328,0.001282
604,0.0530552864074707,0.000875,0.001955747604370117,0.001314
605,0.0816652774810791,0.000875,0.0019524097442626953,0.001282
606,0.015564680099487305,0.000128,0.0012264251708984375,0.00016
607,0.11525917053222656,0.000997,0.001996278762817383,0.00141
608,0.010558843612670898,0.000128,0.0012214183807373047,9.6e-05
609,0.11506819725036621,0.001052,0.0022230148315429688,0.001794
610,3.0994415283203125e-06,0.0,0.04242348670959473,0.000128
611,0.03532600402832031,0.002966,0.0019659996032714844,0.001467
612,3.0994415283203125e-06,0.0,0.042871952056884766,6.4e-05
613,3.170967102050781e-05,3.2e-05,1.1920928955078125e-05,3.2e-05
614,0.0012555122375488281,6.4e-05,0.0003426074981689453,9.6e-05
615,0.003141164779663086,6.4e-05,0.0006492137908935547,0.000128
616,0.00705718994140625,0.000128,0.001016855239868164,9.6e-05
617,2.08668851852417,0.001158,0.0024416446685791016,0.002187
618,0.3481767177581787,0.001069,0.002416849136352539,0.001899
619,0.9654779434204102,0.001186,0.0024361610412597656,0.002027
620,0.3366672992706299,0.001076,0.002496480941772461,0.00189
621,0.17215704917907715,0.000997,0.0023713111877441406,0.001995
622,0.004931926727294922,0.000128,0.0011172294616699219,0.000128
623,0.11894655227661133,0.001052,0.002022266387939453,0.001282
624,0.023561716079711914,0.000128,0.0015234947204589844,0.000128
625,2.12475323677063,0.001195,0.002490520477294922,0.002242
626,2.041069507598877,0.001195,0.004911184310913086,0.002242
627,0.06856346130371094,0.000933,0.001967906951904297,0.001378
628,0.07888627052307129,0.000816,0.0020198822021484375,0.001346
629,0.16597962379455566,0.000994,0.002015352249145508,0.00141
630,0.24477529525756836,0.001069,0.002007722854614258,0.00141
631,3.337860107421875e-06,0.0,0.04473161697387695,6.4e-05
632,0.053225040435791016,0.002485,0.0014834403991699219,0.000818
633,0.03577589988708496,0.000128,0.0014357566833496094,0.000128
634,0.008864402770996094,0.000933,0.001293182373046875,0.000674
635,0.08181500434875488,0.000933,0.0014891624450683594,0.000674
636,0.008867979049682617,0.000128,0.0012772083282470703,0.000128
637,0.054541826248168945,0.0011,0.0015246868133544922,0.000674
638,0.07992839813232422,0.000871,0.001459360122680664,0.000674
639,0.018831253051757812,0.000128,0.0014317035675048828,9.6e-05
640,0.022958040237426758,0.000128,0.001485586166381836,0.001012
641,0.0030946731567382812,0.00061,0.0004868507385253906,9.6e-05
642,0.03545665740966797,0.000128,0.0014433860778808594,0.000128
643,0.0017070770263671875,6.4e-05,0.00043964385986328125,9.6e-05
644,0.03651738166809082,0.00065,0.0016453266143798828,0.000416
645,3.337860107421875e-06,0.0,0.04617500305175781,0.003237
646,0.009549140930175781,0.000128,0.0009870529174804688,0.000128
647,2.1457672119140625e-06,0.0,0.043996572494506836,6.4e-05
648,0.0011968612670898438,6.4e-05,0.0003871917724609375,9.6e-05
649,9.298324584960938e-06,3.2e-05,6.67572021484375e-06,3.2e-05
650,0.0001304149627685547,3.2e-05,0.0001227855682373047,3.2e-05
651,0.0008766651153564453,6.4e-05,0.000263214111328125,9.6e-05
652,0.7653114795684814,0.001211,0.0020799636840820312,0.001387
653,0.1203920841217041,0.001038,0.0021233558654785156,0.001378
654,0.3740699291229248,0.001073,0.0020987987518310547,0.00141
655,0.12023639678955078,0.000933,0.0021181106567382812,0.001442
656,0.07132744789123535,0.000988,0.0019142627716064453,0.00125
657,0.00043082237243652344,3.2e-05,0.00020384788513183594,6.4e-05
658,0.03556108474731445,0.000128,0.0014488697052001953,0.000128
659,0.005246400833129883,0.000814,0.0008471012115478516,0.000128
660,0.7660236358642578,0.001107,0.002108335494995117,0.001387
661,0.7642369270324707,0.001131,0.002114534378051758,0.001387
662,0.01435089111328125,0.000128,0.0013709068298339844,9.6e-05
663,0.022797822952270508,0.000128,0.001444101333618164,9.6e-05
664,0.05524086952209473,0.00065,0.002145051956176758,0.000769
665,0.09932231903076172,0.000988,0.001493215560913086,0.000674
666,3.337860107421875e-06,0.0,0.04266786575317383,6.4e-05
667,0.03107142448425293,0.002677,0.0012826919555664062,0.000818
668,0.020390033721923828,0.000128,0.0012319087982177734,0.00016
669,0.00432896614074707,0.000128,0.0008027553558349609,0.000128
670,0.05127596855163574,0.000933,0.0012598037719726562,0.000674
671,0.004386425018310547,0.000128,0.0009539127349853516,0.000128
672,0.032033443450927734,0.000128,0.001234292984008789,0.000128
673,0.05122089385986328,0.00065,0.0012259483337402344,0.000128
674,0.007202863693237305,0.000988,0.0011875629425048828,0.000674
675,0.012015819549560547,0.000128,0.0012173652648925781,9.6e-05
676,0.0016140937805175781,6.4e-05,0.00041866302490234375,9.6e-05
677,0.019362926483154297,0.000128,0.0012326240539550781,0.00016
678,0.0009305477142333984,6.4e-05,0.00030231475830078125,9.6e-05
679,0.019590139389038086,0.00093,0.0013620853424072266,0.00077
680,3.5762786865234375e-06,0.0,0.0447237491607666,6.4e-05
681,0.0044133663177490234,0.000128,0.0009019374847412109,0.000128
682,2.1457672119140625e-06,0.0,0.04524421691894531,0.006759
683,0.003003835678100586,0.001207,0.0009794235229492188,0.000128
684,0.0001385211944580078,3.2e-05,0.00012302398681640625,3.2e-05
685,6.67572021484375e-06,3.2e-05,1.1682510375976562e-05,3.2e-05
686,0.00025725364685058594,3.2e-05,0.0001518726348876953,6.4e-05
687,0.5637388229370117,0.001069,0.0019953250885009766,0.001058
688,0.07898998260498047,0.000878,0.0020012855529785156,0.001186
689,0.2701222896575928,0.001131,0.001978158950805664,0.00109
690,0.078948974609375,0.000933,0.0018956661224365234,0.001122
691,0.03188800811767578,0.000128,0.0014929771423339844,0.000128
692,0.000492095947265625,6.4e-05,0.00022745132446289062,9.6e-05
693,0.01970505714416504,0.000988,0.0012576580047607422,0.000706
694,0.0026438236236572266,6.4e-05,0.0004811286926269531,0.000128
695,0.5661053657531738,0.001186,0.0019555091857910156,0.001058
696,0.565697431564331,0.001131,0.0019161701202392578,0.001058
697,0.007151126861572266,0.000128,0.000896453857421875,0.000128
698,0.011744976043701172,0.000128,0.0011916160583496094,9.6e-05
699,0.031494855880737305,0.000933,0.0012493133544921875,0.000674
700,0.05051064491271973,0.000933,0.0012760162353515625,0.000619
701,4.0531158447265625e-06,0.0,0.045888423919677734,6.4e-05
702,0.015437602996826172,0.000128,0.0010509490966796875,9.6e-05
703,0.009616374969482422,0.004689,0.0009853839874267578,0.000128
704,0.0016613006591796875,6.4e-05,0.00047016143798828125,9.6e-05
705,0.027741193771362305,0.000128,0.0010223388671875,9.6e-05
706,0.0016944408416748047,6.4e-05,0.0005266666412353516,9.6e-05
707,0.016783952713012695,0.000926,0.001070261001586914,0.00077
708,0.0257720947265625,0.000128,0.0010766983032226562,9.6e-05
709,0.0031189918518066406,6.4e-05,0.000659942626953125,0.000128
710,0.005559444427490234,6.4e-05,0.0007786750793457031,0.000128
711,0.0004189014434814453,3.2e-05,0.00016951560974121094,6.4e-05
712,0.009226083755493164,0.000988,0.0009474754333496094,0.000128
713,0.00016498565673828125,0.000602,0.00015592575073242188,3.2e-05
714,0.009432554244995117,0.000128,0.0011336803436279297,0.000128
715,2.86102294921875e-06,0.0,0.045784711837768555,0.000128
716,0.0016908645629882812,6.4e-05,0.00039577484130859375,9.6e-05
717,1.9073486328125e-06,0.0,0.04552578926086426,0.007967
718,0.013450384140014648,0.000128,0.0010237693786621094,0.000128
719,0.0006594657897949219,6.4e-05,0.00023818016052246094,9.6e-05
720,0.0003428459167480469,3.2e-05,0.00011873245239257812,6.4e-05
721,5.9604644775390625e-06,3.2e-05,6.198883056640625e-06,3.2e-05
722,0.360321044921875,0.001131,0.001863718032836914,0.001026
723,0.04372835159301758,0.002855,0.0016837120056152344,0.000706
724,0.19793486595153809,0.000871,0.001733541488647461,0.000866
725,0.04357647895812988,0.002855,0.0015041828155517578,0.000288
726,0.016870737075805664,0.000128,0.0011463165283203125,9.6e-05
727,4.38690185546875e-05,3.2e-05,3.838539123535156e-05,3.2e-05
728,0.009592294692993164,0.000128,0.0009942054748535156,0.000128
729,0.0008654594421386719,6.4e-05,0.0002646446228027344,9.6e-05
730,0.4082067012786865,0.001076,0.0018918514251708984,0.001026
731,0.36082029342651367,0.001085,0.0018534660339355469,0.001026
732,0.003000497817993164,6.4e-05,0.0005273818969726562,9.6e-05
733,0.0052869319915771484,6.4e-05,0.0007069110870361328,0.000128
734,0.01601862907409668,0.000128,0.0008945465087890625,9.6e-05
735,0.026720762252807617,0.000988,0.0010509490966796875,0.000642
736,4.291534423828125e-06,0.0,0.04163193702697754,6.4e-05
737,1.0004687309265137,0.001267,0.0015761852264404297,0.00077
738,0.6350793838500977,0.001014,0.0016410350799560547,0.000706
739,0.09637999534606934,0.000933,0.0014486312866210938,0.000683
740,1.4636173248291016,0.001186,0.0015583038330078125,0.000738
741,0.15759491920471191,0.000933,0.0014603137969970703,0.000674
742,0.9767153263092041,0.001186,0.0015795230865478516,0.000706
743,1.4894468784332275,0.001131,0.0015625953674316406,0.000738
744,0.26203465461730957,0.001067,0.0016093254089355469,0.000738
745,0.4070882797241211,0.001076,0.0016219615936279297,0.000706
746,0.2765820026397705,0.001067,0.0016508102416992188,0.000802
747,0.40636754035949707,0.001131,0.0015645027160644531,0.000706
748,0.15703773498535156,0.000933,0.0016336441040039062,0.000738
749,0.008530378341674805,0.000128,0.0005629062652587891,0.000128
750,3.337860107421875e-06,0.0,0.04863262176513672,6.4e-05
751,0.04445385932922363,0.00282,0.0011785030364990234,0.001042
752,5.0067901611328125e-06,0.0,0.04361391067504883,6.4e-05
753,9.015869617462158,0.00122,0.002796173095703125,0.002242
754,1.473870038986206,0.001131,0.0020287036895751953,0.001346
755,1.4625000953674316,0.001076,0.0019278526306152344,0.001186
756,0.40544962882995605,0.001131,0.001867532730102539,0.000907
757,1.239776611328125e-05,3.2e-05,7.62939453125e-06,3.2e-05
758,0.0014111995697021484,6.4e-05,0.0003833770751953125,9.6e-05
759,0.000621795654296875,6.4e-05,0.0002300739288330078,9.6e-05
760,0.0024726390838623047,6.4e-05,0.0004239082336425781,6.4e-05
761,0.004517316818237305,6.4e-05,0.0005617141723632812,0.000128
762,0.4056732654571533,0.001021,0.0018393993377685547,0.000898
763,0.6467816829681396,0.001131,0.0016276836395263672,0.000706
764,0.2566094398498535,0.00106,0.0016396045684814453,0.000738
765,0.002529144287109375,6.4e-05,0.00031065940856933594,9.6e-05
766,0.002527475357055664,6.4e-05,0.0003006458282470703,9.6e-05
767,0.1618514060974121,0.000997,0.0015206336975097656,0.000674
768,0.25530099868774414,0.001067,0.0015530586242675781,0.000738
769,0.7037985324859619,0.001076,0.0015587806701660156,0.000706
770,0.999624490737915,0.001069,0.0015594959259033203,0.000706
771,4.291534423828125e-06,0.0,0.045415401458740234,6.4e-05
772,0.11959123611450195,0.001202,0.0014119148254394531,0.000683
773,0.07953929901123047,0.000875,0.0014069080352783203,0.000738
774,0.010141134262084961,0.000128,0.0008866786956787109,0.000128
775,0.17188286781311035,0.001067,0.0014100074768066406,0.000674
776,0.01847672462463379,0.000128,0.0010688304901123047,0.000128
777,0.12014102935791016,0.001067,0.0014221668243408203,0.000674
778,0.17014265060424805,0.000988,0.0014171600341796875,0.000674
779,0.031215906143188477,0.000128,0.0013644695281982422,9.6e-05
780,0.05173182487487793,0.000714,0.0014133453369140625,0.00016
781,0.032742977142333984,0.00065,0.0013794898986816406,9.6e-05
782,0.05092883110046387,0.000988,0.0013911724090576172,0.000706
783,0.01837754249572754,0.000128,0.001186370849609375,0.000128
784,0.0003337860107421875,3.2e-05,0.00012350082397460938,6.4e-05
785,1.9073486328125e-06,0.0,0.04334592819213867,6.4e-05
786,0.0030612945556640625,6.4e-05,0.0005614757537841797,9.6e-05
787,1.9073486328125e-06,0.0,0.0448765754699707,0.00024
788,0.9785165786743164,0.001163,0.002430438995361328,0.001954
789,0.17308449745178223,0.000988,0.0021071434020996094,0.00125
790,0.17176508903503418,0.000877,0.002004861831665039,0.001186
791,0.051217079162597656,0.000988,0.0018889904022216797,0.000898
792,0.0021588802337646484,6.4e-05,0.00042819976806640625,9.6e-05
793,7.62939453125e-06,3.2e-05,7.3909759521484375e-06,3.2e-05
794,0.00024390220642089844,3.2e-05,0.00015878677368164062,6.4e-05
795,0.00035858154296875,3.2e-05,0.00014591217041015625,6.4e-05
796,0.0001342296600341797,3.2e-05,0.00011920928955078125,3.2e-05
797,0.05108928680419922,0.000871,0.0017366409301757812,0.00077
798,0.07907295227050781,0.000871,0.0014193058013916016,0.000674
799,0.031159639358520508,0.000128,0.0013926029205322266,9.6e-05
800,0.0022411346435546875,6.4e-05,0.00030684471130371094,9.6e-05
801,0.0021910667419433594,6.4e-05,0.0003027915954589844,9.6e-05
802,0.018126726150512695,0.000871,0.0009372234344482422,9.6e-05
803,0.03147602081298828,0.000128,0.0011832714080810547,9.6e-05
804,0.08175015449523926,0.001012,0.0014026165008544922,0.000674
805,0.11885786056518555,0.000988,0.00138092041015625,0.000674
806,4.0531158447265625e-06,0.0,0.04586172103881836,6.4e-05
807,0.401902437210083,0.001209,0.0014965534210205078,0.00077
808,0.2659885883331299,0.001115,0.001491546630859375,0.000651
809,0.04120039939880371,0.003307,0.0012347698211669922,0.001192
810,0.5896449089050293,0.001049,0.0015022754669189453,0.000651
811,0.0674586296081543,0.000933,0.0014350414276123047,0.000706
812,0.42017173767089844,0.001186,0.0014801025390625,0.000706
813,0.5935814380645752,0.001131,0.0014531612396240234,0.000706
814,0.10871100425720215,0.000988,0.0014612674713134766,0.000674
815,0.17152190208435059,0.001052,0.00154876708984375,0.000674
816,0.10877037048339844,0.000933,0.001495361328125,0.000738
817,0.17206573486328125,0.000933,0.0014569759368896484,0.000738
818,0.06752133369445801,0.000933,0.001470327377319336,0.000706
819,0.0030739307403564453,6.4e-05,0.0005369186401367188,9.6e-05
820,2.384185791015625e-06,0.0,0.042086124420166016,6.4e-05
821,0.015091419219970703,0.000128,0.0010755062103271484,0.000128
822,2.6226043701171875e-06,0.0,0.04290151596069336,0.001463
823,3.310596227645874,0.001052,0.0024368762969970703,0.002082
824,0.6038525104522705,0.001186,0.0020520687103271484,0.001346
825,0.5942909717559814,0.001076,0.0021097660064697266,0.001154
826,0.17269563674926758,0.000933,0.0017590522766113281,0.00093
827,0.0005896091461181641,6.4e-05,0.00023126602172851562,9.6e-05
828,0.00034308433532714844,3.2e-05,0.00012135505676269531,6.4e-05
829,6.4373016357421875e-06,3.2e-05,6.4373016357421875e-06,3.2e-05
830,0.0030601024627685547,6.4e-05,0.0006129741668701172,9.6e-05
831,0.0016067028045654297,6.4e-05,0.00036144256591796875,9.6e-05
832,0.1744527816772461,0.001131,0.0017189979553222656,0.000738
833,0.26914000511169434,0.001064,0.001516103744506836,0.000706
834,0.1096045970916748,0.000926,0.0014996528625488281,0.000674
835,0.0014758110046386719,6.4e-05,0.00028443336486816406,9.6e-05
836,0.0014820098876953125,6.4e-05,0.0002856254577636719,9.6e-05
837,0.06791114807128906,0.000988,0.0013098716735839844,0.000706
